;id;title;type;genres;averageRating;numVotes;releaseYear
1469;tt0109424;Chungking Express;movie;Comedy, Crime, Drama;8.0;99371;1994
1470;tt0154420;The Celebration;movie;Drama;8.0;95331;1998
1471;tt9815454;Unorthodox;tvMiniSeries;Drama;8.0;94197;2020
1472;tt1555149;Elite Squad 2: The Enemy Within;movie;Action, Crime, Drama;8.0;87931;2010
1473;tt0374546;Spring, Summer, Fall, Winter... and Spring;movie;Drama, Romance;8.0;87736;2003
1474;tt0084503;Pink Floyd: The Wall;movie;Drama, Fantasy, Music;8.0;86569;1982
1475;tt0369702;The Sea Inside;movie;Biography, Drama;8.0;86009;2004
1476;tt7587890;The Rookie;tvSeries;Action, Crime, Drama;8.0;83387;2018
1477;tt16358384;Tulsa King;tvSeries;Crime, Drama;8.0;81344;2022
1478;tt0061184;Who's Afraid of Virginia Woolf?;movie;Drama;8.0;81194;1966
1479;tt2189461;Marco Polo;tvSeries;Action, Adventure, Drama;8.0;80184;2014
1480;tt0810788;Burn Notice;tvSeries;Action, Crime, Drama;8.0;80096;2007
1481;tt0053779;The Sweet Life;movie;Comedy, Drama;8.0;79552;1960
1482;tt0112870;Dilwale Dulhania Le Jayenge;movie;Drama, Romance;8.0;78507;1995
1483;tt0386032;Sicko;movie;Documentary, Drama;8.0;77118;2007
1484;tt15677150;Shrinking;tvSeries;Comedy, Drama;8.0;75598;2023
1485;tt12411074;Paranormal;tvSeries;Drama, Fantasy, Horror;8.0;74747;2020
1486;tt0052561;Anatomy of a Murder;movie;Drama, Mystery;8.0;73185;1959
1487;tt0010323;The Cabinet of Dr. Caligari;movie;Horror, Mystery, Thriller;8.0;71627;1920
1488;tt0120731;The Legend of 1900;movie;Drama, Music, Romance;8.0;70123;1998
1489;tt4169250;M.S. Dhoni: The Untold Story;movie;Biography, Drama, Sport;8.0;69910;2016
1490;tt0053221;Rio Bravo;movie;Western;8.0;69402;1959
1491;tt0384116;G.O.R.A.;movie;Adventure, Comedy, Sci-Fi;8.0;68019;2004
1492;tt0047528;La Strada;movie;Drama;8.0;67352;1954
1493;tt2261391;Chicago Fire;tvSeries;Action, Drama;8.0;66697;2012
1494;tt5651844;Travelers;tvSeries;Drama, Mystery, Sci-Fi;8.0;66599;2016
1495;tt11318602;Don't F**k with Cats: Hunting an Internet Killer;tvMiniSeries;Crime, Documentary, Mystery;8.0;64263;2019
1496;tt1865505;Song of the Sea;movie;Adventure, Animation, Drama;8.0;64162;2014
1497;tt0083399;Cheers;tvSeries;Comedy, Drama;8.0;63508;1982
1498;tt0056687;What Ever Happened to Baby Jane?;movie;Drama, Horror, Thriller;8.0;63394;1962
1499;tt3612616;Mommy;movie;Drama;8.0;62874;2014
1500;tt17491088;The Diplomat;tvSeries;Comedy, Drama, Thriller;8.0;62174;2023
1501;tt0114787;Underground;movie;Comedy, Drama, Fantasy;8.0;61922;1995
1502;tt1185616;Waltz with Bashir;movie;Animation, Biography, Documentary;8.0;61015;2008
1503;tt0062229;Le Samouraï;movie;Crime, Drama, Thriller;8.0;60137;1967
1504;tt2377938;Special 26;movie;Crime, Drama, Thriller;8.0;59915;2013
1505;tt3390572;Haider;movie;Action, Crime, Drama;8.0;58558;2014
1506;tt4044364;Citizenfour;movie;Biography, Documentary;8.0;58518;2014
1507;tt0060107;Andrei Rublev;movie;Biography, Drama, History;8.0;57866;1966
1508;tt0118843;Black Cat, White Cat;movie;Comedy, Crime, Romance;8.0;56972;1998
1509;tt0050613;Throne of Blood;movie;Drama;8.0;56928;1957
1510;tt2758880;Winter Sleep;movie;Drama;8.0;56394;2014
1511;tt2576852;The Tale of The Princess Kaguya;movie;Animation, Drama, Family;8.0;55999;2013
1512;tt0109117;Andaz Apna Apna;movie;Action, Comedy, Romance;8.0;55843;1994
1513;tt1069238;Departures;movie;Drama;8.0;55604;2008
1514;tt0072562;Saturday Night Live;tvSeries;Comedy, Music;8.0;53678;1975
1515;tt0067328;The Last Picture Show;movie;Drama, Romance;8.0;53353;1971
1516;tt5770786;GLOW;tvSeries;Comedy, Drama, Sport;8.0;51548;2017
1517;tt7817340;New Amsterdam;tvSeries;Drama;8.0;51385;2018
1518;tt0293715;My Sassy Girl;movie;Comedy, Drama, Romance;8.0;51056;2001
1519;tt0456144;Lage Raho Munna Bhai;movie;Comedy, Drama, Romance;8.0;51039;2006
1520;tt2887954;Tokyo Vice;tvSeries;Crime, Drama, Thriller;8.0;49938;2022
1521;tt5571734;Pink;movie;Crime, Drama, Thriller;8.0;49079;2016
1522;tt0067093;Fiddler on the Roof;movie;Drama, Family, Musical;8.0;48623;1971
1523;tt0117589;Secrets & Lies;movie;Comedy, Drama;8.0;48209;1996
1524;tt2375559;1: Nenokkadine;movie;Action, Thriller;8.0;46802;2014
1525;tt0037558;Brief Encounter;movie;Drama, Romance;8.0;45242;1945
1526;tt0140888;Central Station;movie;Drama;8.0;43556;1998
1527;tt7661390;Gangs of London;tvSeries;Action, Crime, Drama;8.0;42632;2020
1528;tt4326894;F Is for Family;tvSeries;Animation, Comedy, Drama;8.0;41991;2015
1529;tt0056443;Sanjuro;movie;Action, Drama, Thriller;8.0;41837;1962
1530;tt2712740;The Goldbergs;tvSeries;Comedy;8.0;41754;2013
1531;tt0039689;Out of the Past;movie;Crime, Drama, Film-Noir;8.0;41710;1947
1532;tt0084988;Blackadder;tvSeries;Comedy;8.0;41680;1982
1533;tt5011816;Sneaky Pete;tvSeries;Comedy, Crime, Drama;8.0;41513;2015
1534;tt4257858;Going Clear: Scientology & the Prison of Belief;movie;Documentary;8.0;41418;2015
1535;tt0386064;Tae Guk Gi: The Brotherhood of War;movie;Action, Drama, War;8.0;41372;2004
1536;tt0056111;Ivan's Childhood;movie;Drama, War;8.0;40716;1962
1537;tt0041546;Kind Hearts and Coronets;movie;Comedy, Crime;8.0;40200;1949
1538;tt5198068;Wolfwalkers;movie;Action, Adventure, Animation;8.0;39946;2020
1539;tt4406178;The Gilded Age;tvSeries;Drama;8.0;39939;2022
1540;tt0083946;Fitzcarraldo;movie;Adventure, Drama;8.0;39550;1982
1541;tt0270053;Vizontele;movie;Comedy, Drama;8.0;39447;2001
1542;tt8633462;Quo Vadis, Aida?;movie;Drama, History, War;8.0;39358;2020
1543;tt0033045;The Shop Around the Corner;movie;Comedy, Drama, Romance;8.0;39309;1940
1544;tt0379557;Touching the Void;movie;Adventure, Documentary, Drama;8.0;38543;2003
1545;tt0923752;The King of Kong: A Fistful of Quarters;movie;Biography, Documentary, Sport;8.0;37816;2007
1546;tt9244578;Rise of Empires: Ottoman;tvSeries;Documentary, Drama, History;8.0;37111;2020
1547;tt6873658;The Mechanism;tvSeries;Crime, Drama, Thriller;8.0;36793;2018
1548;tt0092593;Au Revoir les Enfants;movie;Drama, War;8.0;36714;1987
1549;tt0051036;Sweet Smell of Success;movie;Drama, Film-Noir;8.0;36597;1957
1550;tt0056732;The Exterminating Angel;movie;Drama, Fantasy;8.0;36126;1962
1551;tt1171701;The Breath;movie;Action, Drama, Thriller;8.0;35749;2009
1552;tt0092345;DuckTales;tvSeries;Action, Adventure, Animation;8.0;35649;1987
1553;tt1064899;Queen of the South;tvSeries;Action, Crime, Drama;8.0;35122;2016
1554;tt1453159;The Pillars of the Earth;tvMiniSeries;Drama, Romance, Thriller;8.0;33578;2010
1555;tt6586318;Patrick Melrose;tvMiniSeries;Drama;8.0;33270;2018
1556;tt3766376;Vice Principals;tvSeries;Comedy;8.0;32689;2016
1557;tt0408664;Nobody Knows;movie;Drama;8.0;32369;2004
1558;tt0053976;The Virgin Spring;movie;Drama;8.0;32143;1960
1559;tt4643084;Counterpart;tvSeries;Drama, Sci-Fi, Thriller;8.0;31846;2017
1560;tt3461252;The Blue Elephant;movie;Crime, Drama, Horror;8.0;30218;2014
1561;tt0072417;A Woman Under the Influence;movie;Drama, Romance;8.0;29967;1974
1562;tt0038890;Rome, Open City;movie;Drama, Thriller, War;8.0;29822;1945
1563;tt24485052;Sirf Ek Bandaa Kaafi Hai;movie;Crime, Drama, Thriller;8.0;29755;2023
1564;tt26933824;Nobody Wants This;tvSeries;Comedy;8.0;28629;2024
1565;tt6628102;The Wild Pear Tree;movie;Drama;8.0;28583;2018
1566;tt1935156;Jodorowsky's Dune;movie;Documentary;8.0;28127;2013
1567;tt4258440;River;tvMiniSeries;Crime, Drama, Mystery;8.0;27913;2015
1568;tt0096708;Tales from the Crypt;tvSeries;Comedy, Crime, Fantasy;8.0;27723;1989
1569;tt0057358;Winter Light;movie;Drama;8.0;27583;1963
1570;tt7236034;I Want to Eat Your Pancreas;movie;Animation, Drama, Family;8.0;26603;2018
1571;tt5607616;Re: Zero - Starting Life in Another World;tvSeries;Adventure, Animation, Drama;8.0;26580;2016
1572;tt6792200;The Keepers;tvMiniSeries;Crime, Documentary, Mystery;8.0;25701;2017
1573;tt0038733;A Matter of Life and Death;movie;Drama, Fantasy, Romance;8.0;25669;1946
1574;tt1001482;United States of Tara;tvSeries;Comedy, Drama, Romance;8.0;25491;2009
1575;tt3561180;Trapped;tvSeries;Crime, Drama, Mystery;8.0;25417;2015
1576;tt0036244;The Ox-Bow Incident;movie;Drama, Western;8.0;25390;1942
1577;tt0070460;Day for Night;movie;Comedy, Drama, Romance;8.0;25171;1973
1578;tt0058083;Fail Safe;movie;Drama, Thriller;8.0;25090;1964
1579;tt0071141;Ali: Fear Eats the Soul;movie;Drama, Romance;8.0;24428;1974
1580;tt0091480;Manon of the Spring;movie;Drama;8.0;24334;1986
1581;tt0086817;The Transformers;tvSeries;Action, Adventure, Animation;8.0;24074;1984
1582;tt11581174;Karnan;movie;Action, Drama;8.0;24053;2021
1583;tt8201186;The Capture;tvSeries;Crime, Mystery, Thriller;8.0;24005;2019
1584;tt0370194;Reno 911!;tvSeries;Comedy, Crime;8.0;23595;2003
1585;tt4051832;Lovesick;tvSeries;Comedy;8.0;23118;2014
1586;tt28814949;Taylor Swift: The Eras Tour;movie;Documentary, Music, Musical;8.0;22990;2023
1587;tt2070649;Silenced;movie;Crime, Drama, Thriller;8.0;22976;2011
1588;tt0095468;A Short Film About Killing;movie;Crime, Drama;8.0;22884;1988
1589;tt10166602;Love, Victor;tvSeries;Comedy, Drama, Romance;8.0;22669;2020
1590;tt27713897;Arnold;tvMiniSeries;Biography, Documentary;8.0;22653;2023
1591;tt0044837;Limelight;movie;Drama, Music, Romance;8.0;22585;1952
1592;tt0488414;Omkara;movie;Action, Crime, Drama;8.0;22518;2006
1593;tt0057729;The Addams Family;tvSeries;Comedy, Family, Horror;8.0;22296;1964
1594;tt10050772;I Think You Should Leave with Tim Robinson;tvSeries;Comedy;8.0;22293;2019
1595;tt3837246;Assassination Classroom;tvSeries;Action, Animation, Comedy;8.0;22127;2013
1596;tt0109508;Crumb;movie;Biography, Comedy, Documentary;8.0;21918;1994
1597;tt0379225;The Corporation;movie;Documentary, History;8.0;21906;2003
1598;tt2521668;The Returned;tvSeries;Drama, Fantasy, Horror;8.0;21502;2012
1599;tt0424227;Turtles Can Fly;movie;Drama, War;8.0;21187;2004
1600;tt10869778;Maidaan;movie;Biography, Drama, History;8.0;21175;2024
1601;tt7375404;Kidding;tvSeries;Comedy, Drama;8.0;20436;2018
1602;tt3449292;Manjhi: The Mountain Man;movie;Biography, Drama;8.0;20252;2015
1603;tt8242904;What's Wrong with Secretary Kim;tvSeries;Comedy, Mystery, Romance;8.0;20178;2018
1604;tt1499666;Castaway on the Moon;movie;Comedy, Drama, Romance;8.0;20015;2009
1605;tt8991268;Honeyland;movie;Documentary, Drama;8.0;19659;2019
1606;tt0377260;Shameless;tvSeries;Comedy, Crime, Drama;8.0;19016;2004
1607;tt0108783;Gargoyles;tvSeries;Action, Adventure, Animation;8.0;18999;1994
1608;tt0241088;Da Ali G Show;tvSeries;Comedy;8.0;18454;2000
1609;tt3268458;The Internet's Own Boy: The Story of Aaron Swartz;movie;Biography, Crime, Documentary;8.0;18167;2014
1610;tt6474236;The Looming Tower;tvMiniSeries;Drama, History;8.0;18060;2018
1611;tt8993398;Rascal Does Not Dream of Bunny Girl Senpai;tvSeries;Animation, Drama, Fantasy;8.0;18030;2018
1612;tt0112095;NewsRadio;tvSeries;Comedy, Romance;8.0;17717;1995
1613;tt4384086;Life in Pieces;tvSeries;Comedy;8.0;17645;2015
1614;tt18687124;BTS Permission to Dance on Stage - Seoul: Live Viewing;movie;Documentary, Music;8.0;17520;2022
1615;tt13274038;True Beauty;tvSeries;Comedy, Drama, Romance;8.0;17027;2020
1616;tt7649694;Ramy;tvSeries;Comedy, Drama, Romance;8.0;16904;2019
1617;tt3560686;The Fool;movie;Crime, Drama, Thriller;8.0;16891;2014
1618;tt0036112;The Life and Death of Colonel Blimp;movie;Drama, Romance, War;8.0;16877;1943
1619;tt13103134;Horimiya;tvMiniSeries;Animation, Comedy, Drama;8.0;16565;2021
1620;tt0249241;Werckmeister Harmonies;movie;Drama, Mystery;8.0;16455;2000
1621;tt0296574;Company;movie;Action, Crime, Drama;8.0;16368;2002
1622;tt1128075;Love Exposure;movie;Action, Comedy, Drama;8.0;16360;2008
1623;tt1261047;Gulaal;movie;Crime, Drama, Thriller;8.0;16136;2009
1624;tt13444408;Kin;tvSeries;Crime, Drama;8.0;15976;2021
1625;tt15765670;My Dress-Up Darling;tvSeries;Animation, Comedy, Romance;8.0;15966;2022
1626;tt0816258;Pokiri;movie;Action, Crime, Thriller;8.0;15923;2006
1627;tt22488728;Love Today;movie;Comedy, Drama, Romance;8.0;15896;2022
1628;tt0108981;The Vicar of Dibley;tvSeries;Comedy;8.0;15834;1994
1629;tt12867810;Start-Up;tvSeries;Comedy, Drama, Romance;8.0;15790;2020
1630;tt0985344;Claymore;tvSeries;Action, Adventure, Animation;8.0;15601;2007
1631;tt0015064;The Last Laugh;movie;Drama, Horror;8.0;15516;1924
1632;tt0063611;Shame;movie;Drama;8.0;15318;1968
1633;tt4445154;Deutschland 83;tvMiniSeries;Drama, Romance, Thriller;8.0;15279;2015
1634;tt2458948;Evangelion: 3.0+1.01 Thrice Upon a Time;movie;Action, Animation, Drama;8.0;15093;2021
1635;tt0220832;Vaastav: The Reality;movie;Action, Crime, Drama;8.0;15066;1999
1636;tt5797194;W;tvSeries;Action, Comedy, Drama;8.0;14916;2016
1637;tt3829868;Looking for Alaska;tvMiniSeries;Drama, Romance;8.0;14886;2019
1638;tt0433722;Paranoia Agent;tvMiniSeries;Animation, Drama, Horror;8.0;14806;2004
1639;tt0084934;Yol;movie;Drama;8.0;14740;1982
1640;tt2980696;Quarry;tvSeries;Crime, Drama, Thriller;8.0;14602;2016
1641;tt0079579;Moscow Does Not Believe in Tears;movie;Comedy, Drama, Romance;8.0;14586;1980
1642;tt0012364;The Phantom Carriage;movie;Drama, Fantasy, Horror;8.0;14456;1921
1643;tt0054460;The Bad Sleep Well;movie;Crime, Drama, Thriller;8.0;14398;1960
1644;tt10919240;Malik;movie;Action, Biography, Crime;8.0;14266;2021
1645;tt11422728;Summer of Soul (...Or, When the Revolution Could Not Be Televised);movie;Documentary, History, Music;8.0;14213;2021
1646;tt2548418;Jonathan Strange & Mr Norrell;tvMiniSeries;Fantasy, War;8.0;14186;2015
1647;tt18926162;Tomorrow;tvSeries;Action, Comedy, Drama;8.0;13911;2022
1648;tt0065889;Investigation of a Citizen Above Suspicion;movie;Crime, Drama;8.0;13776;1970
1649;tt2314952;Comedians in Cars Getting Coffee;tvSeries;Comedy, Family, Talk-Show;8.0;13758;2012
1650;tt9778022;Abhay;tvSeries;Crime, Thriller;8.0;13553;2019
1651;tt15282746;Drops of God;tvSeries;Drama;8.0;13524;2023
1652;tt4452630;Code Black;tvSeries;Drama;8.0;13516;2015
1653;tt0018742;The Cameraman;movie;Comedy, Drama, Family;8.0;13456;1928
1654;tt5082014;Charlie;movie;Adventure, Drama, Romance;8.0;13398;2015
1655;tt10982034;Trying;tvSeries;Comedy, Drama, Romance;8.0;13353;2020
1656;tt0043686;Forbidden Games;movie;Drama, War;8.0;13312;1952
1657;tt0847150;Sense & Sensibility;tvMiniSeries;Drama, Romance;8.0;13244;2008
1658;tt20285780;The Artful Dodger;tvSeries;Crime, Drama, History;8.0;13178;2023
1659;tt1282139;Cars of the Revolution;movie;Drama;8.0;12825;2008
1660;tt0478209;Metal: A Headbanger's Journey;movie;Documentary, Music;8.0;12572;2005
1661;tt0115270;Millennium;tvSeries;Crime, Drama, Horror;8.0;12559;1996
1662;tt0379370;Maqbool;movie;Crime, Drama, Thriller;8.0;12346;2003
1663;tt13273826;The Uncanny Counter;tvSeries;Action, Fantasy, Horror;8.0;12312;2020
1664;tt0278736;Stanley Kubrick: A Life in Pictures;movie;Biography, Documentary;8.0;12271;2001
1665;tt0294097;Harvey Birdman, Attorney at Law;tvSeries;Animation, Comedy, Sci-Fi;8.0;12252;2000
1666;tt4877736;BrainDead;tvSeries;Comedy, Drama, Horror;8.0;12250;2016
1667;tt0772145;Wolverine and the X-Men;tvSeries;Action, Adventure, Animation;8.0;12240;2008
1668;tt3686998;The Red Pill;movie;Documentary;8.0;12174;2016
1669;tt2926068;Manam;movie;Comedy, Drama, Fantasy;8.0;12162;2014
1670;tt4855114;Good Behavior;tvSeries;Crime, Drama, Mystery;8.0;12097;2016
1671;tt0072860;Deewaar;movie;Action, Crime, Drama;8.0;12028;1975
1672;tt0165546;The Wounds;movie;Comedy, Crime, Drama;8.0;11919;1998
1673;tt0081874;The Hitch Hiker's Guide to the Galaxy;tvSeries;Adventure, Comedy, Sci-Fi;8.0;11890;1981
1674;tt5332732;Shahrzad;tvSeries;Drama, History, Romance;8.0;11792;2015
1675;tt15392100;The Billion Dollar Code;tvMiniSeries;Biography, Crime, Drama;8.0;11774;2021
1676;tt1778108;The Hour;tvSeries;Drama;8.0;11739;2011
1677;tt0197182;Third Watch;tvSeries;Action, Crime, Drama;8.0;11698;1999
1678;tt0077097;WKRP in Cincinnati;tvSeries;Comedy;8.0;11551;1978
1679;tt2150209;My Grandfather's People;movie;Comedy, Drama, Family;8.0;11485;2011
1680;tt14599438;Jeen-yuhs: A Kanye Trilogy;tvMiniSeries;Documentary, Music;8.0;11453;2022
1681;tt1843678;Scott & Bailey;tvSeries;Crime, Drama, Mystery;8.0;11385;2011
1682;tt0263208;Abbas in Flower;movie;Comedy, Drama, Romance;8.0;11328;1982
1683;tt10515086;The Blue Elephant 2;movie;Crime, Drama, Horror;8.0;11303;2019
1684;tt0063633;The Cremator;movie;Comedy, Crime, Drama;8.0;11259;1969
1685;tt11322920;Ayyappanum Koshiyum;movie;Action, Drama, Thriller;8.0;11090;2020
1686;tt2028530;Paradise Lost 3: Purgatory;movie;Crime, Documentary;8.0;11054;2011
1687;tt0056444;An Autumn Afternoon;movie;Drama;8.0;11011;1962
1688;tt12392496;Undekhi;tvSeries;Crime;8.0;11008;2020
1689;tt0015881;Greed;movie;Drama, Thriller, Western;8.0;10999;1924
1690;tt0366840;Okkadu;movie;Action, Drama, Romance;8.0;10968;2003
1691;tt27542289;Por Thozhil;movie;Action, Crime, Thriller;8.0;10810;2023
1692;tt19072562;Kaala Paani;tvSeries;Drama, Thriller;8.0;10661;2023
1693;tt7476236;Minding the Gap;movie;Documentary, Sport;8.0;10641;2018
1694;tt0436971;Why We Fight;movie;Documentary, History, War;8.0;10289;2005
1695;tt24226474;Jigarthanda Double X;movie;Action, Comedy, Drama;8.0;10282;2023
1696;tt6905756;Pagan Peak;tvSeries;Crime, Drama, Mystery;8.0;10268;2018
1697;tt6554240;Heels;tvSeries;Drama, Sport;8.0;10240;2021
1698;tt9022422;The Tattooist of Auschwitz;tvSeries;Drama, History, Romance;8.0;10185;2024
1699;tt8005374;Explained;tvSeries;Documentary;8.0;10074;2018
1700;tt0499549;Avatar;movie;Action, Adventure, Fantasy;7.9;1405661;2009
1701;tt0120338;Titanic;movie;Drama, Romance;7.9;1309026;1997
1702;tt0371746;Iron Man;movie;Action, Adventure, Sci-Fi;7.9;1146480;2008
1703;tt3501632;Thor: Ragnarok;movie;Action, Adventure, Comedy;7.9;833376;2017
1704;tt8946378;Knives Out;movie;Comedy, Crime, Drama;7.9;792688;2019
1705;tt2543164;Arrival;movie;Drama, Mystery, Sci-Fi;7.9;791070;2016
1706;tt1877832;X-Men: Days of Future Past;movie;Action, Adventure, Sci-Fi;7.9;758942;2014
1707;tt1631867;Edge of Tomorrow;movie;Action, Adventure, Sci-Fi;7.9;754248;2014
1708;tt0126029;Shrek;movie;Adventure, Animation, Comedy;7.9;751461;2001
1709;tt1136608;District 9;movie;Action, Sci-Fi, Thriller;7.9;725600;2009
1710;tt0304141;Harry Potter and the Prisoner of Azkaban;movie;Adventure, Family, Fantasy;7.9;707192;2004
1711;tt0454876;Life of Pi;movie;Adventure, Drama, Fantasy;7.9;674986;2012
1712;tt0120363;Toy Story 2;movie;Adventure, Animation, Comedy;7.9;631241;1999
1713;tt0796366;Star Trek;movie;Action, Adventure, Sci-Fi;7.9;624596;2009
1714;tt1727824;Bohemian Rhapsody;movie;Biography, Drama, Music;7.9;606644;2018
1715;tt0365748;Shaun of the Dead;movie;Comedy, Horror;7.9;606018;2004
1716;tt1659337;The Perks of Being a Wallflower;movie;Drama;7.9;557978;2012
1717;tt0206634;Children of Men;movie;Action, Drama, Sci-Fi;7.9;537646;2006
1718;tt0099487;Edward Scissorhands;movie;Drama, Fantasy, Romance;7.9;535091;1990
1719;tt0790636;Dallas Buyers Club;movie;Biography, Drama;7.9;526147;2013
1720;tt0327056;Mystic River;movie;Crime, Drama, Mystery;7.9;493762;2003
1721;tt0780536;In Bruges;movie;Comedy, Crime, Drama;7.9;469353;2008
1722;tt2584384;Jojo Rabbit;movie;Comedy, Drama, War;7.9;452909;2019
1723;tt12361974;Zack Snyder's Justice League;movie;Action, Adventure, Fantasy;7.9;446723;2021
1724;tt0083866;E.T. the Extra-Terrestrial;movie;Adventure, Family, Sci-Fi;7.9;444886;1982
1725;tt6791350;Guardians of the Galaxy Vol. 3;movie;Action, Adventure, Comedy;7.9;402500;2023
1726;tt0166924;Mulholland Drive;movie;Drama, Mystery, Thriller;7.9;391095;2001
1727;tt0107688;The Nightmare Before Christmas;movie;Animation, Family, Fantasy;7.9;383392;1993
1728;tt9140560;WandaVision;tvMiniSeries;Action, Comedy, Drama;7.9;381746;2021
1729;tt1065073;Boyhood;movie;Drama;7.9;370982;2014
1730;tt7653254;Marriage Story;movie;Drama, Romance;7.9;353185;2019
1731;tt1125849;The Wrestler;movie;Drama, Sport;7.9;322615;2008
1732;tt0181875;Almost Famous;movie;Adventure, Comedy, Drama;7.9;298253;2000
1733;tt0118749;Boogie Nights;movie;Drama;7.9;286585;1997
1734;tt0190332;Crouching Tiger, Hidden Dragon;movie;Action, Adventure, Drama;7.9;284457;2000
1735;tt2741602;The Blacklist;tvSeries;Crime, Drama, Mystery;7.9;284025;2013
1736;tt0432283;Fantastic Mr. Fox;movie;Adventure, Animation, Comedy;7.9;277285;2009
1737;tt0844441;True Blood;tvSeries;Drama, Fantasy, Mystery;7.9;262967;2008
1738;tt1655442;The Artist;movie;Comedy, Drama, Romance;7.9;250227;2011
1739;tt0108399;True Romance;movie;Crime, Drama, Romance;7.9;246329;1993
1740;tt0058461;A Fistful of Dollars;movie;Action, Drama, Western;7.9;237968;1964
1741;tt0106519;Carlito's Way;movie;Crime, Drama, Thriller;7.9;235960;1993
1742;tt2357547;Jessica Jones;tvSeries;Action, Crime, Drama;7.9;229725;2015
1743;tt0080455;The Blues Brothers;movie;Action, Adventure, Comedy;7.9;217913;1980
1744;tt2261227;Altered Carbon;tvSeries;Action, Adventure, Drama;7.9;192265;2018
1745;tt0299977;Hero;movie;Action, Adventure, Drama;7.9;189061;2002
1746;tt2543472;Wonder;movie;Drama, Family;7.9;183606;2017
1747;tt2209418;Before Midnight;movie;Drama, Romance;7.9;175415;2013
1748;tt0085334;A Christmas Story;movie;Comedy, Family;7.9;169756;1983
